"emp_id","attendance_id","attendance_date","time_in","time_out","late_minutes","undertime_minutes","production_hours","status","absent_reason"
67001769,574175515,"2026-03-31","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001994,579333386,"2026-03-02","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001994,572115476,"2026-03-03","07:50:00","17:00:00",0,0,"7.50","Present",NULL
67001994,573359075,"2026-03-04","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001994,578070896,"2026-03-05","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001994,573108955,"2026-03-06","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001994,579208436,"2026-03-09","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001994,575251238,"2026-03-10","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001994,572890398,"2026-03-11","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001994,571698559,"2026-03-12","08:04:00","17:00:00",3,0,"7.43","Late",NULL
67001994,574248366,"2026-03-13","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001994,571556017,"2026-03-16","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001994,579692447,"2026-03-17","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001994,574303349,"2026-03-18","08:40:00","17:00:00",39,0,"6.83","Late",NULL
67001994,571921937,"2026-03-19","08:49:00","17:00:00",48,0,"6.68","Late",NULL
67001994,570609735,"2026-03-23","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001994,571113073,"2026-03-24","08:56:00","17:00:00",55,0,"6.57","Late",NULL
67001994,570232148,"2026-03-25","07:41:00","17:00:00",0,0,"7.50","Present",NULL
67001994,571833473,"2026-03-26","07:50:00","17:00:00",0,0,"7.50","Present",NULL
67001994,577141249,"2026-03-27","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001994,578883471,"2026-03-30","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001994,572081402,"2026-03-31","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001936,573756514,"2026-03-02","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001936,573570895,"2026-03-03","08:09:00","17:00:00",8,0,"7.35","Late",NULL
67001936,575669015,"2026-03-04","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001936,570880669,"2026-03-05","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001936,573640844,"2026-03-06","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001936,570168714,"2026-03-09","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001936,574696161,"2026-03-10","08:56:00","17:00:00",55,0,"6.57","Late",NULL
67001936,575755534,"2026-03-11","08:35:00","17:00:00",34,0,"6.92","Late",NULL
67001936,572806876,"2026-03-12","07:50:00","17:00:00",0,0,"7.50","Present",NULL
67001936,575140143,"2026-03-13","08:10:00","17:00:00",9,0,"7.33","Late",NULL
67001936,572312362,"2026-03-16","07:41:00","17:00:00",0,0,"7.50","Present",NULL
67001936,575505256,"2026-03-17","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001936,575475371,"2026-03-18","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001936,579471394,"2026-03-19","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001936,575596024,"2026-03-23","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001936,579764365,"2026-03-24","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001936,575260869,"2026-03-25",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001936,572377785,"2026-03-26","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001936,572584705,"2026-03-27","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001936,577367065,"2026-03-30",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001936,578413443,"2026-03-31","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001717,570791651,"2026-03-02","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001717,579190508,"2026-03-03","07:42:00","17:00:00",0,0,"7.50","Present",NULL
67001717,572741459,"2026-03-04","08:10:00","17:00:00",9,0,"7.33","Late",NULL
67001717,572480982,"2026-03-05","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001717,578487943,"2026-03-06",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001717,578798290,"2026-03-09","08:41:00","17:00:00",40,0,"6.82","Late",NULL
67001717,575012751,"2026-03-10","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001717,574255986,"2026-03-11","08:43:00","17:00:00",42,0,"6.78","Late",NULL
67001717,579128066,"2026-03-12","08:50:00","17:00:00",49,0,"6.67","Late",NULL
67001717,576627944,"2026-03-13","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001717,572684688,"2026-03-16","08:38:00","17:00:00",37,0,"6.87","Late",NULL
67001717,577785692,"2026-03-17","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001717,578182716,"2026-03-18","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001717,572964753,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001717,579544549,"2026-03-23","08:34:00","17:00:00",33,0,"6.93","Late",NULL
67001717,577744956,"2026-03-24","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001717,572721684,"2026-03-25","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001717,570058247,"2026-03-26","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001717,579302858,"2026-03-27","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001717,570011621,"2026-03-30",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001717,572939405,"2026-03-31","08:23:00","17:00:00",22,0,"7.12","Late",NULL
67001881,575393332,"2026-03-02","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001881,576106943,"2026-03-03",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001881,576909859,"2026-03-04","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001881,575174144,"2026-03-05",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001881,573909984,"2026-03-06","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001881,578125056,"2026-03-09","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001881,577780828,"2026-03-10","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001881,579182639,"2026-03-11","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001881,571218939,"2026-03-12","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001881,571109499,"2026-03-13","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001881,571403410,"2026-03-16","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001881,576551047,"2026-03-17","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001881,578019867,"2026-03-18","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001881,571810898,"2026-03-19","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001881,570007132,"2026-03-23","08:37:00","17:00:00",36,0,"6.88","Late",NULL
67001881,579058225,"2026-03-24","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001881,570750979,"2026-03-25","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001881,576302392,"2026-03-26","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001881,572247379,"2026-03-27","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001881,573693561,"2026-03-30","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001881,572278946,"2026-03-31","08:48:00","17:00:00",47,0,"6.70","Late",NULL
67001842,571312304,"2026-03-02","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001842,575373561,"2026-03-03","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001842,577973212,"2026-03-04","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001842,575725882,"2026-03-05","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001842,574996538,"2026-03-06","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001842,578411048,"2026-03-09","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001842,576601607,"2026-03-10","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001842,573017614,"2026-03-11","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001842,575937639,"2026-03-12","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001842,570414511,"2026-03-13","08:56:00","17:00:00",55,0,"6.57","Late",NULL
67001842,574841308,"2026-03-16","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001842,579587004,"2026-03-17","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001842,573837217,"2026-03-18","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001842,579102985,"2026-03-19","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001842,579696428,"2026-03-23","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001842,579569113,"2026-03-24","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001842,574804537,"2026-03-25","08:44:00","17:00:00",43,0,"6.77","Late",NULL
67001842,576561901,"2026-03-26","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001842,577427714,"2026-03-27","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001842,576225801,"2026-03-30","07:41:00","17:00:00",0,0,"7.50","Present",NULL
67001842,571218610,"2026-03-31","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001538,576883328,"2026-03-02","08:51:00","17:00:00",50,0,"6.65","Late",NULL
67001538,572314568,"2026-03-03","07:42:00","17:00:00",0,0,"7.50","Present",NULL
67001538,571630147,"2026-03-04","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001538,572076668,"2026-03-05","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001538,576269655,"2026-03-06","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001538,571638522,"2026-03-09","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001538,577389017,"2026-03-10","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001538,575215681,"2026-03-11","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001538,578659027,"2026-03-12","08:25:00","17:00:00",24,0,"7.08","Late",NULL
67001538,577058331,"2026-03-13","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001538,579705869,"2026-03-16","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001538,571558106,"2026-03-17","07:41:00","17:00:00",0,0,"7.50","Present",NULL
67001538,571156927,"2026-03-18","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001538,573057731,"2026-03-19","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001538,575744716,"2026-03-23","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001538,570641718,"2026-03-24","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001538,578191334,"2026-03-25","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001538,570059299,"2026-03-26","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001538,573234634,"2026-03-27",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001538,578296522,"2026-03-30","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001538,578454577,"2026-03-31","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001392,572424268,"2026-03-02","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001392,579166723,"2026-03-03","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001392,575237128,"2026-03-04","08:25:00","17:00:00",24,0,"7.08","Late",NULL
67001392,579992047,"2026-03-05",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001392,576146945,"2026-03-06","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001392,572899230,"2026-03-09","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001392,575888130,"2026-03-10","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001392,579157543,"2026-03-11","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001392,573727832,"2026-03-12","08:52:00","17:00:00",51,0,"6.63","Late",NULL
67001392,577966256,"2026-03-13",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001392,573347088,"2026-03-16","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001392,573149353,"2026-03-17","07:42:00","17:00:00",0,0,"7.50","Present",NULL
67001392,576800013,"2026-03-18","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001392,579415151,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001392,571586606,"2026-03-23","08:50:00","17:00:00",49,0,"6.67","Late",NULL
67001392,573402945,"2026-03-24","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001392,578738627,"2026-03-25","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001392,579745691,"2026-03-26",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001392,574454433,"2026-03-27","08:06:00","17:00:00",5,0,"7.40","Late",NULL
67001392,571954297,"2026-03-30","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001392,579781484,"2026-03-31","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001338,576723861,"2026-03-02","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001338,576044653,"2026-03-03","08:24:00","17:00:00",23,0,"7.10","Late",NULL
67001338,574922182,"2026-03-04","08:36:00","17:00:00",35,0,"6.90","Late",NULL
67001338,575553616,"2026-03-05","07:50:00","17:00:00",0,0,"7.50","Present",NULL
67001338,574824043,"2026-03-06","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001338,574539923,"2026-03-09","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001338,570060323,"2026-03-10",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001338,575927616,"2026-03-11","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001338,578780763,"2026-03-12","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001338,570140378,"2026-03-13","08:27:00","17:00:00",26,0,"7.05","Late",NULL
67001338,574950356,"2026-03-16","08:48:00","17:00:00",47,0,"6.70","Late",NULL
67001338,575682528,"2026-03-17","08:38:00","17:00:00",37,0,"6.87","Late",NULL
67001338,577995202,"2026-03-18","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001338,576072424,"2026-03-19","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001338,575389120,"2026-03-23",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001338,578287742,"2026-03-24","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001338,571522741,"2026-03-25","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001338,576918388,"2026-03-26",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001338,579153535,"2026-03-27",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001338,576782517,"2026-03-30","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001338,572131091,"2026-03-31","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001783,572977564,"2026-03-02","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001783,572481297,"2026-03-03",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001783,576957964,"2026-03-04","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001783,578303615,"2026-03-05","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001783,573611001,"2026-03-06",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001783,573308365,"2026-03-09","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001783,572289013,"2026-03-10","08:30:00","17:00:00",29,0,"7.00","Late",NULL
67001783,571384479,"2026-03-11","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001783,575250730,"2026-03-12","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001783,571619481,"2026-03-13","08:59:00","17:00:00",58,0,"6.52","Late",NULL
67001783,571037324,"2026-03-16","08:18:00","17:00:00",17,0,"7.20","Late",NULL
67001783,570327065,"2026-03-17","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001783,575715776,"2026-03-18","08:54:00","17:00:00",53,0,"6.60","Late",NULL
67001783,574804541,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001783,571768494,"2026-03-23","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001783,576729146,"2026-03-24","08:11:00","17:00:00",10,0,"7.32","Late",NULL
67001783,579723469,"2026-03-25","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001783,577650117,"2026-03-26","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001783,571340113,"2026-03-27","07:51:00","17:00:00",0,0,"7.50","Present",NULL
67001783,577046635,"2026-03-30","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001783,579143858,"2026-03-31","08:03:00","17:00:00",2,0,"7.45","Late",NULL
67001979,570442539,"2026-03-02","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001979,576980393,"2026-03-03","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001979,574982244,"2026-03-04","08:27:00","17:00:00",26,0,"7.05","Late",NULL
67001979,571607794,"2026-03-05","08:56:00","17:00:00",55,0,"6.57","Late",NULL
67001979,570099726,"2026-03-06","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001979,570806382,"2026-03-09","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001979,576338390,"2026-03-10","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001979,570940828,"2026-03-11","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001979,576218905,"2026-03-12","08:09:00","17:00:00",8,0,"7.35","Late",NULL
67001979,579713652,"2026-03-13","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001979,579503775,"2026-03-16",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001979,578363275,"2026-03-17","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001979,577337047,"2026-03-18","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001979,577963500,"2026-03-19","07:42:00","17:00:00",0,0,"7.50","Present",NULL
67001979,574467356,"2026-03-23","08:11:00","17:00:00",10,0,"7.32","Late",NULL
67001979,573702694,"2026-03-24","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001979,574411246,"2026-03-25","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001979,572538366,"2026-03-26","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001979,575847884,"2026-03-27","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001979,571056423,"2026-03-30","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001979,574560091,"2026-03-31","07:45:00","17:00:00",0,0,"7.50","Present",NULL
67001297,571720171,"2026-03-02",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001297,571169686,"2026-03-03","08:02:00","17:00:00",1,0,"7.47","Late",NULL
67001297,576393278,"2026-03-04",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001297,572724468,"2026-03-05","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001297,576632326,"2026-03-06","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001297,576984742,"2026-03-09","07:41:00","17:00:00",0,0,"7.50","Present",NULL
67001297,571096289,"2026-03-10","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001297,572597933,"2026-03-11","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001297,574079945,"2026-03-12","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001297,576270693,"2026-03-13","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001297,571384708,"2026-03-16","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001297,575778511,"2026-03-17","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001297,576078640,"2026-03-18","07:42:00","17:00:00",0,0,"7.50","Present",NULL
67001297,570619286,"2026-03-19","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001297,579300424,"2026-03-23","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001297,573536541,"2026-03-24","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001297,575293361,"2026-03-25","08:31:00","17:00:00",30,0,"6.98","Late",NULL
67001297,579725023,"2026-03-26","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001297,573253675,"2026-03-27","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001297,576106667,"2026-03-30","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001297,571945919,"2026-03-31",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001865,570565516,"2026-03-02","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001865,578994374,"2026-03-03","07:57:00","17:00:00",0,0,"7.50","Present",NULL
67001865,570001043,"2026-03-04","08:27:00","17:00:00",26,0,"7.05","Late",NULL
67001865,578083486,"2026-03-05","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001865,575426913,"2026-03-06","08:08:00","17:00:00",7,0,"7.37","Late",NULL
67001865,574682962,"2026-03-09","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001865,576493133,"2026-03-10","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001865,573749799,"2026-03-11","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001865,570453766,"2026-03-12","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001865,578293019,"2026-03-13","08:26:00","17:00:00",25,0,"7.07","Late",NULL
67001865,579244959,"2026-03-16","08:42:00","17:00:00",41,0,"6.80","Late",NULL
67001865,571424941,"2026-03-17",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001865,575365279,"2026-03-18","08:48:00","17:00:00",47,0,"6.70","Late",NULL
67001865,573351484,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001865,570823885,"2026-03-23","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001865,574450763,"2026-03-24",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001865,578739121,"2026-03-25","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001865,578514642,"2026-03-26",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001865,575735228,"2026-03-27","08:41:00","17:00:00",40,0,"6.82","Late",NULL
67001865,573925351,"2026-03-30","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001865,578594169,"2026-03-31",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001186,571785609,"2026-03-02","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001186,570668724,"2026-03-03","08:44:00","17:00:00",43,0,"6.77","Late",NULL
67001186,578884871,"2026-03-04","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001186,572263086,"2026-03-05","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001186,576504921,"2026-03-06","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001186,579694079,"2026-03-09","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001186,578628075,"2026-03-10",NULL,NULL,0,0,"0.00","Absent","Vacation Leave"
67001186,577086349,"2026-03-11","07:49:00","17:00:00",0,0,"7.50","Present",NULL
67001186,572865370,"2026-03-12","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001186,573086382,"2026-03-13","08:40:00","17:00:00",39,0,"6.83","Late",NULL
67001186,572903071,"2026-03-16","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001186,578141666,"2026-03-17","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001186,573435328,"2026-03-18","08:00:00","17:00:00",0,0,"7.50","Present",NULL
67001186,579748382,"2026-03-19",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001186,576841818,"2026-03-23","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001186,575964641,"2026-03-24","08:07:00","17:00:00",6,0,"7.38","Late",NULL
67001186,572368878,"2026-03-25","07:47:00","17:00:00",0,0,"7.50","Present",NULL
67001186,574206786,"2026-03-26","08:52:00","17:00:00",51,0,"6.63","Late",NULL
67001186,574629286,"2026-03-27","08:43:00","17:00:00",42,0,"6.78","Late",NULL
67001186,575242217,"2026-03-30","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001186,576840193,"2026-03-31","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001457,570656876,"2026-03-02","07:56:00","17:00:00",0,0,"7.50","Present",NULL
67001457,577581582,"2026-03-03","07:50:00","17:00:00",0,0,"7.50","Present",NULL
67001457,576556411,"2026-03-04","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001457,576051489,"2026-03-05","08:41:00","17:00:00",40,0,"6.82","Late",NULL
67001457,573443636,"2026-03-06","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001457,578488966,"2026-03-09",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001457,577940710,"2026-03-10","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001457,576506884,"2026-03-11","08:33:00","17:00:00",32,0,"6.95","Late",NULL
67001457,577957900,"2026-03-12","07:40:00","17:00:00",0,0,"7.50","Present",NULL
67001457,571526555,"2026-03-13","08:41:00","17:00:00",40,0,"6.82","Late",NULL
67001457,574479769,"2026-03-16","07:53:00","17:00:00",0,0,"7.50","Present",NULL
67001457,579223940,"2026-03-17","07:52:00","17:00:00",0,0,"7.50","Present",NULL
67001457,571609877,"2026-03-18","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001457,575275752,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001457,576970003,"2026-03-23",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001457,578296728,"2026-03-24","07:55:00","17:00:00",0,0,"7.50","Present",NULL
67001457,577448015,"2026-03-25","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001457,572554174,"2026-03-26","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001457,573571465,"2026-03-27","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001457,570590926,"2026-03-30","07:48:00","17:00:00",0,0,"7.50","Present",NULL
67001457,570242410,"2026-03-31",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001117,574080103,"2026-03-02","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001117,579546777,"2026-03-03","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001117,573130532,"2026-03-04",NULL,NULL,0,0,"0.00","Absent","Sick Leave"
67001117,579792803,"2026-03-05","07:54:00","17:00:00",0,0,"7.50","Present",NULL
67001117,573747418,"2026-03-06","08:38:00","17:00:00",37,0,"6.87","Late",NULL
67001117,577292130,"2026-03-09","08:53:00","17:00:00",52,0,"6.62","Late",NULL
67001117,576324068,"2026-03-10","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001117,579717362,"2026-03-11",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001117,579785822,"2026-03-12","07:58:00","17:00:00",0,0,"7.50","Present",NULL
67001117,579666986,"2026-03-13","07:43:00","17:00:00",0,0,"7.50","Present",NULL
67001117,579194514,"2026-03-16","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001117,573733846,"2026-03-17",NULL,NULL,0,0,"0.00","Absent","No Call, No Show"
67001117,574230860,"2026-03-18",NULL,NULL,0,0,"0.00","Absent","Emergency Leave"
67001117,572356937,"2026-03-19","08:01:00","17:00:00",0,0,"7.48","Present",NULL
67001117,577622390,"2026-03-23","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001117,575257700,"2026-03-24","07:44:00","17:00:00",0,0,"7.50","Present",NULL
67001117,577649383,"2026-03-25","07:59:00","17:00:00",0,0,"7.50","Present",NULL
67001117,575945031,"2026-03-26","07:46:00","17:00:00",0,0,"7.50","Present",NULL
67001117,576623045,"2026-03-27","08:45:00","17:00:00",44,0,"6.75","Late",NULL
67001117,577945359,"2026-03-30","07:49:00","17:00:00",0,0,"7.50","Present",NULL
